                                                                                                             14 May 2023 19:43:56
Civil Air Patrol Use Only
Satellite-CircularSat:  LLA Position


       Time (UTCG)          Lat (deg)    Lon (deg)     Alt (km)     Lat Rate (deg/sec)    Lon Rate (deg/sec)    Alt Rate (km/sec)
12 May 2023 09:08:00.000       49.082       26.717    512.169272             -0.003898              0.092115            -0.001442
12 May 2023 09:09:00.000       48.704       32.209    512.029542             -0.008650              0.090680            -0.003205
12 May 2023 09:10:00.000       48.046       37.584    511.785453             -0.013223              0.088272            -0.004912
12 May 2023 09:11:00.000       47.121       42.790    511.441280             -0.017541              0.085079            -0.006533
12 May 2023 09:12:00.000       45.946       47.786    511.003056             -0.021545              0.081319            -0.008039
12 May 2023 09:13:00.000       44.540       52.545    510.478464             -0.025204              0.077216            -0.009404
12 May 2023 09:14:00.000       42.925       57.052    509.876711             -0.028504              0.072970            -0.010605
12 May 2023 09:15:00.000       41.123       61.304    509.208360             -0.031451              0.068745            -0.011619
12 May 2023 09:16:00.000       39.154       65.306    508.485156             -0.034060              0.064667            -0.012428
12 May 2023 09:17:00.000       37.038       69.070    507.719819             -0.036354              0.060822            -0.013020
12 May 2023 09:18:00.000       34.793       72.611    506.925822             -0.038361              0.057263            -0.013381
12 May 2023 09:19:00.000       32.435       75.948    506.117156             -0.040108              0.054019            -0.013507
12 May 2023 09:20:00.000       29.980       79.100    505.308086             -0.041622              0.051099            -0.013395
12 May 2023 09:21:00.000       27.440       82.086    504.512898             -0.042928              0.048503            -0.013046
12 May 2023 09:22:00.000       24.827       84.926    503.745648             -0.044048              0.046220            -0.012466
12 May 2023 09:23:00.000       22.152       87.638    503.019910             -0.045002              0.044235            -0.011665
12 May 2023 09:24:00.000       19.424       90.239    502.348538             -0.045806              0.042535            -0.010658
12 May 2023 09:25:00.000       16.653       92.746    501.743432             -0.046475              0.041101            -0.009462
12 May 2023 09:26:00.000       13.844       95.175    501.215326             -0.047021              0.039921            -0.008098
12 May 2023 09:27:00.000       11.007       97.540    500.773597             -0.047452              0.038980            -0.006590
12 May 2023 09:28:00.000        8.146       99.855    500.426090             -0.047777              0.038267            -0.004965
12 May 2023 09:29:00.000        5.270      102.134    500.178983             -0.048000              0.037775            -0.003252
12 May 2023 09:30:00.000        2.383      104.390    500.036668             -0.048126              0.037496            -0.001480
12 May 2023 09:31:00.000       -0.509      106.636    500.001676             -0.048157              0.037429             0.000317
12 May 2023 09:32:00.000       -3.400      108.884    500.074630             -0.048093              0.037570             0.002109
12 May 2023 09:33:00.000       -6.284      111.147    500.254233             -0.047933              0.037924             0.003863
12 May 2023 09:34:00.000       -9.156      113.437    500.537289             -0.047674              0.038493             0.005549
12 May 2023 09:35:00.000      -12.009      115.769    500.918769             -0.047313              0.039284             0.007136
12 May 2023 09:36:00.000      -14.837      118.154    501.391891             -0.046842              0.040309             0.008596
12 May 2023 09:37:00.000      -17.633      120.609    501.948255             -0.046254              0.041577             0.009903
12 May 2023 09:38:00.000      -20.390      123.147    502.577985             -0.045539              0.043102             0.011035
12 May 2023 09:39:00.000      -23.101      125.785    503.269912             -0.044684              0.044901             0.011972
12 May 2023 09:40:00.000      -25.755      128.540    504.011776             -0.043673              0.046989             0.012696
12 May 2023 09:41:00.000      -28.343      131.429    504.790443             -0.042490              0.049381             0.013195
12 May 2023 09:42:00.000      -30.855      134.472    505.592140             -0.041114              0.052090             0.013462
12 May 2023 09:43:00.000      -33.278      137.687    506.402701             -0.039521              0.055124             0.013490
12 May 2023 09:44:00.000      -35.597      141.093    507.207820             -0.037686              0.058481             0.013281
